"","fname","province","IOIC","constrained","type","Direct.Multiplier","Indirect.Multiplier","Induced.Multiplier","Total.Multiplier"
"268","data/Newfoundland and Labrador summary.xlsx","Newfoundland and Labrador","BS321100",FALSE,"Output",1,0.273736450951183,0.235055715086227,1.50879211983157
"269","data/Newfoundland and Labrador summary.xlsx","Newfoundland and Labrador","BS321100",FALSE,"GDP",0.34130403301716,0.13905830625795,0.137813504874346,0.618175819650416
"270","data/Newfoundland and Labrador summary.xlsx","Newfoundland and Labrador","BS321100",FALSE,"Jobs",0.00308630801535008,0.0012123041661143,0.00122052572330241,0.0055191377348704
"271","data/Newfoundland and Labrador summary.xlsx","Newfoundland and Labrador","BS321200",TRUE,"Output",1,0.244393555956086,0.172113741419532,1.41650729737562
"272","data/Newfoundland and Labrador summary.xlsx","Newfoundland and Labrador","BS321200",TRUE,"GDP",0.378581454875733,0.142411932503804,0.111352114697732,0.632345502077268
"273","data/Newfoundland and Labrador summary.xlsx","Newfoundland and Labrador","BS321200",TRUE,"Jobs",0.00571381388820081,0.00126151303712515,0.000962336598187221,0.00793766352351319
"274","data/Newfoundland and Labrador summary.xlsx","Newfoundland and Labrador","BS321200",FALSE,"Output",1,0.460616328284759,0.33649704788929,1.79711330462194
"275","data/Newfoundland and Labrador summary.xlsx","Newfoundland and Labrador","BS321200",FALSE,"GDP",0.378581454875733,0.249067792244415,0.197260673679526,0.824909882861527
"276","data/Newfoundland and Labrador summary.xlsx","Newfoundland and Labrador","BS321200",FALSE,"Jobs",0.00571381388820081,0.0022301065073448,0.00174726355788474,0.00969118369032505
"277","data/Newfoundland and Labrador summary.xlsx","Newfoundland and Labrador","BS321900",TRUE,"Output",1,0.205686013158675,0.202017702957261,1.40770371611594
"278","data/Newfoundland and Labrador summary.xlsx","Newfoundland and Labrador","BS321900",TRUE,"GDP",0.405392392874338,0.123495598016241,0.130710154051557,0.659598144942136
"279","data/Newfoundland and Labrador summary.xlsx","Newfoundland and Labrador","BS321900",TRUE,"Jobs",0.0107446637778848,0.00105491250320107,0.00112992436616847,0.0129295006472543
"280","data/Newfoundland and Labrador summary.xlsx","Newfoundland and Labrador","BS321900",FALSE,"Output",1,0.394165149153842,0.379246227756088,1.77341130813078
"281","data/Newfoundland and Labrador summary.xlsx","Newfoundland and Labrador","BS321900",FALSE,"GDP",0.405392392874338,0.218061357575027,0.222395236981961,0.845848950963697
"282","data/Newfoundland and Labrador summary.xlsx","Newfoundland and Labrador","BS321900",FALSE,"Jobs",0.0107446637778848,0.00189917547315481,0.00196769180722652,0.0146115308053805
"283","data/Newfoundland and Labrador summary.xlsx","Newfoundland and Labrador","BS322000",TRUE,"Output",1,0.222784186271318,0.117830091235983,1.3406142775073
"284","data/Newfoundland and Labrador summary.xlsx","Newfoundland and Labrador","BS322000",TRUE,"GDP",0.415916452456976,0.122751601257241,0.0762230018760166,0.614891055590233
"285","data/Newfoundland and Labrador summary.xlsx","Newfoundland and Labrador","BS322000",TRUE,"Jobs",0.00178725807753046,0.000972233008633116,0.000658536659463664,0.00341802774562724
"286","data/Newfoundland and Labrador summary.xlsx","Newfoundland and Labrador","BS322000",FALSE,"Output",1,0.439035785463586,0.247861254135425,1.68689696992077
"287","data/Newfoundland and Labrador summary.xlsx","Newfoundland and Labrador","BS322000",FALSE,"GDP",0.415916452456976,0.22819613895115,0.145231552556967,0.789344107020612
"288","data/Newfoundland and Labrador summary.xlsx","Newfoundland and Labrador","BS322000",FALSE,"Jobs",0.00178725807753046,0.00193414732976274,0.00128743222043173,0.00500883737152053
"289","data/Newfoundland and Labrador summary.xlsx","Newfoundland and Labrador","BS322100",TRUE,"Output",1,0.226661236417204,0.118878618685244,1.34553985510245
"290","data/Newfoundland and Labrador summary.xlsx","Newfoundland and Labrador","BS322100",TRUE,"GDP",0.427105287272061,0.124845642224544,0.076901019689702,0.628851949186306
"291","data/Newfoundland and Labrador summary.xlsx","Newfoundland and Labrador","BS322100",TRUE,"Jobs",0.0017893032774367,0.000978448876652082,0.000664388976551133,0.00343214113063991
"292","data/Newfoundland and Labrador summary.xlsx","Newfoundland and Labrador","BS322100",FALSE,"Output",1,0.446682021735407,0.250563479422177,1.69724543020834
"293","data/Newfoundland and Labrador summary.xlsx","Newfoundland and Labrador","BS322100",FALSE,"GDP",0.427105287272061,0.232154380894822,0.146813120632987,0.806072751181476
"294","data/Newfoundland and Labrador summary.xlsx","Newfoundland and Labrador","BS322100",FALSE,"Jobs",0.0017893032774367,0.00195508948601234,0.00130145618165864,0.00504584868422921
"295","data/Newfoundland and Labrador summary.xlsx","Newfoundland and Labrador","BS322200",TRUE,"Output",1,0.158096211182724,0.100335574801804,1.25843178598453
"296","data/Newfoundland and Labrador summary.xlsx","Newfoundland and Labrador","BS322200",TRUE,"GDP",0.229232494139231,0.0878128553556621,0.0649103807376718,0.381955730232565
"297","data/Newfoundland and Labrador summary.xlsx","Newfoundland and Labrador","BS322200",TRUE,"Jobs",0.00175313423708083,0.000868522223223388,0.000560891664405366,0.00318254812470958
"298","data/Newfoundland and Labrador summary.xlsx","Newfoundland and Labrador","BS322200",FALSE,"Output",1,0.311459529571084,0.20277504802396,1.51423452912336
"299","data/Newfoundland and Labrador summary.xlsx","Newfoundland and Labrador","BS322200",FALSE,"GDP",0.229232494139231,0.162153491424123,0.118843336664502,0.5102292965275
"300","data/Newfoundland and Labrador summary.xlsx","Newfoundland and Labrador","BS322200",FALSE,"Jobs",0.00175313423708083,0.00158473072964189,0.00105344462090272,0.00439130940940444
"301","data/Northwest Territories summary.xlsx","Northwest Territories","Total Sector",TRUE,"Output",1,0.0585616645984156,0.150303379614166,1.20886504421258
"302","data/Northwest Territories summary.xlsx","Northwest Territories","Total Sector",TRUE,"GDP",0.627679403541473,0.0317502626785647,0.0985588606892823,0.75798852690932
"303","data/Northwest Territories summary.xlsx","Northwest Territories","Total Sector",TRUE,"Jobs",0.00964585274930103,0.000204915607660043,0.000545358355044286,0.0103961267120054
"304","data/Northwest Territories summary.xlsx","Northwest Territories","Total Sector",FALSE,"Output",1,0.460535810282804,0.329127023996268,1.78966279411295
"305","data/Northwest Territories summary.xlsx","Northwest Territories","Total Sector",FALSE,"GDP",0.627679403541473,0.205036257436518,0.193565612949107,1.02628125263106
"306","data/Northwest Territories summary.xlsx","Northwest Territories","Total Sector",FALSE,"Jobs",0.00964585274930103,0.00103706901141238,0.0013848552859544,0.0120677768990416
"307","data/Northwest Territories summary.xlsx","Northwest Territories","BS113000",TRUE,"Output",1,0.0883961820389203,0.0129326524111569,1.10132883445008
"308","data/Northwest Territories summary.xlsx","Northwest Territories","BS113000",TRUE,"GDP",0.302325581395349,0.05431917994256,0.00846251775558081,0.36510727909349
"309","data/Northwest Territories summary.xlsx","Northwest Territories","BS113000",TRUE,"Jobs",0.0169435215946844,0.000347507329563259,4.659463595849e-05,0.0173376235602061
"310","data/Northwest Territories summary.xlsx","Northwest Territories","BS113000",FALSE,"Output",1,1.03468759231728,0.143108933031558,2.17779648539324
"311","data/Northwest Territories summary.xlsx","Northwest Territories","BS113000",FALSE,"GDP",0.302325581395349,0.469336927144833,0.0845493909137502,0.856211878269533
"312","data/Northwest Territories summary.xlsx","Northwest Territories","BS113000",FALSE,"Jobs",0.0169435215946844,0.00198919600523728,0.000683852717330804,0.0196165701703998
"313","data/Northwest Territories summary.xlsx","Northwest Territories","BS115300",TRUE,"Output",1,0.0187396869671395,0.192415666983314,1.21115535395045
"314","data/Northwest Territories summary.xlsx","Northwest Territories","BS115300",TRUE,"GDP",0.766263237518911,0.0103025133294039,0.126181093534818,0.902746844383133
"315","data/Northwest Territories summary.xlsx","Northwest Territories","BS115300",TRUE,"Jobs",0.0104387291981846,7.72231929694685e-05,0.000698360463217751,0.0112143128543718
"316","data/Northwest Territories summary.xlsx","Northwest Territories","BS115300",FALSE,"Output",1,0.321433427869062,0.388574178037463,1.71000756927249
"317","data/Northwest Territories summary.xlsx","Northwest Territories","BS115300",FALSE,"GDP",0.766263237518911,0.132717793829761,0.228472894799336,1.12745390672479
"318","data/Northwest Territories summary.xlsx","Northwest Territories","BS115300",FALSE,"Jobs",0.0104387291981846,0.000684121958939817,0.00161104158188453,0.0127338926043741
"319","data/Northwest Territories summary.xlsx","Northwest Territories","BS321000",TRUE,"Output",1,0.14205012478891,0.122915511521414,1.26496563631032
"320","data/Northwest Territories summary.xlsx","Northwest Territories","BS321000",TRUE,"GDP",0.464627151051625,0.0729752732778691,0.0805902323917291,0.618192656721223
"321","data/Northwest Territories summary.xlsx","Northwest Territories","BS321000",TRUE,"Jobs",0.00344168260038241,0.000445621657608451,0.00044566254616134,0.0043329668041522
"322","data/Northwest Territories summary.xlsx","Northwest Territories","BS321000",FALSE,"Output",1,0.481709162412618,0.285919199396699,1.76762831259402
"323","data/Northwest Territories summary.xlsx","Northwest Territories","BS321000",FALSE,"GDP",0.464627151051625,0.235725563955014,0.168071265384508,0.868423954297026
"324","data/Northwest Territories summary.xlsx","Northwest Territories","BS321000",FALSE,"Jobs",0.00344168260038241,0.00138124831288289,0.0012165636856159,0.00603949441797122
"325","data/Northwest Territories summary.xlsx","Northwest Territories","BS321100",TRUE,"Output",1,0.14205012478891,0.122915511521414,1.26496563631032
"326","data/Northwest Territories summary.xlsx","Northwest Territories","BS321100",TRUE,"GDP",0.464627151051625,0.0729752732778691,0.0805902323917291,0.618192656721223
"327","data/Northwest Territories summary.xlsx","Northwest Territories","BS321100",TRUE,"Jobs",0.00344168260038241,0.000445621657608451,0.00044566254616134,0.0043329668041522
"328","data/Northwest Territories summary.xlsx","Northwest Territories","BS321100",FALSE,"Output",1,0.481709162412618,0.285919199396699,1.76762831259402
"329","data/Northwest Territories summary.xlsx","Northwest Territories","BS321100",FALSE,"GDP",0.464627151051625,0.235725563955014,0.168071265384508,0.868423954297026
"330","data/Northwest Territories summary.xlsx","Northwest Territories","BS321100",FALSE,"Jobs",0.00344168260038241,0.00138124831288289,0.0012165636856159,0.00603949441797122
"331","data/Northwest Territories summary.xlsx","Northwest Territories","BS321200",TRUE,"Output",NA,NA,NA,NA
"332","data/Northwest Territories summary.xlsx","Northwest Territories","BS321200",TRUE,"GDP",NA,NA,NA,NA
"333","data/Northwest Territories summary.xlsx","Northwest Territories","BS321200",TRUE,"Jobs",NA,NA,NA,NA
"334","data/Northwest Territories summary.xlsx","Northwest Territories","BS321200",FALSE,"Output",NA,NA,NA,NA
"335","data/Northwest Territories summary.xlsx","Northwest Territories","BS321200",FALSE,"GDP",NA,NA,NA,NA
"336","data/Northwest Territories summary.xlsx","Northwest Territories","BS321200",FALSE,"Jobs",NA,NA,NA,NA
"337","data/Northwest Territories summary.xlsx","Northwest Territories","BS321900",TRUE,"Output",NA,NA,NA,NA
"338","data/Northwest Territories summary.xlsx","Northwest Territories","BS321900",TRUE,"GDP",NA,NA,NA,NA
"339","data/Northwest Territories summary.xlsx","Northwest Territories","BS321900",TRUE,"Jobs",NA,NA,NA,NA
"340","data/Northwest Territories summary.xlsx","Northwest Territories","BS321900",FALSE,"Output",NA,NA,NA,NA
"341","data/Northwest Territories summary.xlsx","Northwest Territories","BS321900",FALSE,"GDP",NA,NA,NA,NA
"342","data/Northwest Territories summary.xlsx","Northwest Territories","BS321900",FALSE,"Jobs",NA,NA,NA,NA
"343","data/Northwest Territories summary.xlsx","Northwest Territories","BS322000",TRUE,"Output",NA,NA,NA,NA
"344","data/Northwest Territories summary.xlsx","Northwest Territories","BS322000",TRUE,"GDP",NA,NA,NA,NA
"345","data/Northwest Territories summary.xlsx","Northwest Territories","BS322000",TRUE,"Jobs",NA,NA,NA,NA
"346","data/Northwest Territories summary.xlsx","Northwest Territories","BS322000",FALSE,"Output",NA,NA,NA,NA
"347","data/Northwest Territories summary.xlsx","Northwest Territories","BS322000",FALSE,"GDP",NA,NA,NA,NA
"348","data/Northwest Territories summary.xlsx","Northwest Territories","BS322000",FALSE,"Jobs",NA,NA,NA,NA
"349","data/Northwest Territories summary.xlsx","Northwest Territories","BS322100",TRUE,"Output",NA,NA,NA,NA
"350","data/Northwest Territories summary.xlsx","Northwest Territories","BS322100",TRUE,"GDP",NA,NA,NA,NA
"351","data/Northwest Territories summary.xlsx","Northwest Territories","BS322100",TRUE,"Jobs",NA,NA,NA,NA
"352","data/Northwest Territories summary.xlsx","Northwest Territories","BS322100",FALSE,"Output",NA,NA,NA,NA
"353","data/Northwest Territories summary.xlsx","Northwest Territories","BS322100",FALSE,"GDP",NA,NA,NA,NA
"354","data/Northwest Territories summary.xlsx","Northwest Territories","BS322100",FALSE,"Jobs",NA,NA,NA,NA
"355","data/Northwest Territories summary.xlsx","Northwest Territories","BS322200",TRUE,"Output",NA,NA,NA,NA
"356","data/Northwest Territories summary.xlsx","Northwest Territories","BS322200",TRUE,"GDP",NA,NA,NA,NA
"357","data/Northwest Territories summary.xlsx","Northwest Territories","BS322200",TRUE,"Jobs",NA,NA,NA,NA
"358","data/Northwest Territories summary.xlsx","Northwest Territories","BS322200",FALSE,"Output",NA,NA,NA,NA
"359","data/Northwest Territories summary.xlsx","Northwest Territories","BS322200",FALSE,"GDP",NA,NA,NA,NA
"360","data/Northwest Territories summary.xlsx","Northwest Territories","BS322200",FALSE,"Jobs",NA,NA,NA,NA
"361","data/Nova Scotia summary.xlsx","Nova Scotia","Total Sector",TRUE,"Output",1,0.293331740279447,0.13715335955294,1.43048509983239
"362","data/Nova Scotia summary.xlsx","Nova Scotia","Total Sector",TRUE,"GDP",0.300941485996428,0.150767988371683,0.0889808756466779,0.540690350014789
"363","data/Nova Scotia summary.xlsx","Nova Scotia","Total Sector",TRUE,"Jobs",0.00299589869587082,0.00128649937414343,0.000849259339826741,0.00513165740984099
"364","data/Nova Scotia summary.xlsx","Nova Scotia","Total Sector",FALSE,"Output",1,0.540161300127495,0.267817671172631,1.80797890737541
"365","data/Nova Scotia summary.xlsx","Nova Scotia","Total Sector",FALSE,"GDP",0.300941485996428,0.258630003672953,0.157305639904755,0.716877095680452
"366","data/Nova Scotia summary.xlsx","Nova Scotia","Total Sector",FALSE,"Jobs",0.00299589869587082,0.00218187270992599,0.00146044657234446,0.00663821774310956
"367","data/Nova Scotia summary.xlsx","Nova Scotia","BS113000",TRUE,"Output",1,0.0820734546503949,0.144515904716164,1.22658935936656
"368","data/Nova Scotia summary.xlsx","Nova Scotia","BS113000",TRUE,"GDP",0.548902582888365,0.0431053176967896,0.0937784095291475,0.685786310114302
"369","data/Nova Scotia summary.xlsx","Nova Scotia","BS113000",TRUE,"Jobs",0.00624922389171737,0.0004481193206406,0.000898740949051598,0.00759608416140957
"370","data/Nova Scotia summary.xlsx","Nova Scotia","BS113000",FALSE,"Output",1,0.238890243889481,0.256684516262041,1.49557472036261
"371","data/Nova Scotia summary.xlsx","Nova Scotia","BS113000",FALSE,"GDP",0.548902582888365,0.101320965715747,0.150873366688939,0.801096894196091
"372","data/Nova Scotia summary.xlsx","Nova Scotia","BS113000",FALSE,"Jobs",0.00624922389171737,0.000897930622728258,0.00140832413643412,0.00855547850455307
"373","data/Nova Scotia summary.xlsx","Nova Scotia","BS115300",TRUE,"Output",1,0.167838473841527,0.179832175296598,1.34767064913813
"374","data/Nova Scotia summary.xlsx","Nova Scotia","BS115300",TRUE,"GDP",0.613777954515329,0.0935483103256627,0.11668117838013,0.824007443221121
"375","data/Nova Scotia summary.xlsx","Nova Scotia","BS115300",TRUE,"Jobs",0.00612395614383912,0.00111512927963415,0.00111656876712303,0.00835565419059631
"376","data/Nova Scotia summary.xlsx","Nova Scotia","BS115300",FALSE,"Output",1,0.438830488382162,0.335274877810865,1.77410529710046
"377","data/Nova Scotia summary.xlsx","Nova Scotia","BS115300",FALSE,"GDP",0.613777954515329,0.200397850469149,0.19701372332064,1.01118949167344
"378","data/Nova Scotia summary.xlsx","Nova Scotia","BS115300",FALSE,"Jobs",0.00612395614383912,0.00198813352075441,0.00183294304692623,0.00994503245767937
"379","data/Nova Scotia summary.xlsx","Nova Scotia","BS321000",TRUE,"Output",1,0.173821742053651,0.134162871149637,1.30798461320329
"380","data/Nova Scotia summary.xlsx","Nova Scotia","BS321000",TRUE,"GDP",0.294602632496282,0.0900807857495588,0.0870543824427268,0.471737800688568
"381","data/Nova Scotia summary.xlsx","Nova Scotia","BS321000",TRUE,"Jobs",0.00353330774084517,0.000966501335664897,0.000832350968466306,0.00533216004497637
"382","data/Nova Scotia summary.xlsx","Nova Scotia","BS321000",FALSE,"Output",1,0.329385678692527,0.246784878628098,1.57617051078105
"383","data/Nova Scotia summary.xlsx","Nova Scotia","BS321000",FALSE,"GDP",0.294602632496282,0.159511045093287,0.145033504848297,0.599147157762125
"384","data/Nova Scotia summary.xlsx","Nova Scotia","BS321000",FALSE,"Jobs",0.00353330774084517,0.00155303700832268,0.0013502742885417,0.0064366188666092
"385","data/Nova Scotia summary.xlsx","Nova Scotia","BS321100",TRUE,"Output",1,0.157698383875664,0.115256919581308,1.27295530345697
"386","data/Nova Scotia summary.xlsx","Nova Scotia","BS321100",TRUE,"GDP",0.256697481286058,0.0791256473127704,0.0747890480544124,0.410612176653241
"387","data/Nova Scotia summary.xlsx","Nova Scotia","BS321100",TRUE,"Jobs",0.00261551936285721,0.000801008168753127,0.000714968516205862,0.0041314960478162
"388","data/Nova Scotia summary.xlsx","Nova Scotia","BS321100",FALSE,"Output",1,0.26442531320083,0.206489759364745,1.47091503909147
"389","data/Nova Scotia summary.xlsx","Nova Scotia","BS321100",FALSE,"GDP",0.256697481286058,0.127808702983691,0.121358412420075,0.505864578941736
"390","data/Nova Scotia summary.xlsx","Nova Scotia","BS321100",FALSE,"Jobs",0.00261551936285721,0.00121374858928738,0.0011314307135391,0.00496069854263726
"391","data/Nova Scotia summary.xlsx","Nova Scotia","BS321200",TRUE,"Output",1,0.187412407774939,0.153488853348493,1.34090126112343
"392","data/Nova Scotia summary.xlsx","Nova Scotia","BS321200",TRUE,"GDP",0.360468669205096,0.101250348714797,0.0995862520819936,0.561305270001886
"393","data/Nova Scotia summary.xlsx","Nova Scotia","BS321200",TRUE,"Jobs",0.00380059230009872,0.00111384409014479,0.00095246717275302,0.00586690356299652
"394","data/Nova Scotia summary.xlsx","Nova Scotia","BS321200",FALSE,"Output",1,0.460854621302442,0.299283852352844,1.76013840206849
"395","data/Nova Scotia summary.xlsx","Nova Scotia","BS321200",FALSE,"GDP",0.360468669205096,0.217637392262372,0.175830634092539,0.753936657603259
"396","data/Nova Scotia summary.xlsx","Nova Scotia","BS321200",FALSE,"Jobs",0.00380059230009872,0.0020512630165189,0.0016327671876241,0.00748462224099017
"397","data/Nova Scotia summary.xlsx","Nova Scotia","BS321900",TRUE,"Output",1,0.213174031352714,0.176958720802593,1.39013275215531
"398","data/Nova Scotia summary.xlsx","Nova Scotia","BS321900",TRUE,"GDP",0.353621876342027,0.114907638865172,0.114824300540138,0.583353815747337
"399","data/Nova Scotia summary.xlsx","Nova Scotia","BS321900",TRUE,"Jobs",0.00627343106189863,0.00136267196423274,0.00109793565593974,0.0087340386820711
"400","data/Nova Scotia summary.xlsx","Nova Scotia","BS321900",FALSE,"Output",1,0.412170042661072,0.326828794005441,1.73899877209866
"401","data/Nova Scotia summary.xlsx","Nova Scotia","BS321900",FALSE,"GDP",0.353621876342027,0.205871278885314,0.19211035082002,0.751603471812868
"402","data/Nova Scotia summary.xlsx","Nova Scotia","BS321900",FALSE,"Jobs",0.00627343106189863,0.00217152813822307,0.00178759188279519,0.010232550845538
"403","data/Nova Scotia summary.xlsx","Nova Scotia","BS322000",TRUE,"Output",1,0.415366522468111,0.134592471949912,1.54995899441802
"404","data/Nova Scotia summary.xlsx","Nova Scotia","BS322000",TRUE,"GDP",0.23772147651472,0.212329819960989,0.0873062858435336,0.537357582319243
"405","data/Nova Scotia summary.xlsx","Nova Scotia","BS322000",TRUE,"Jobs",0.00184793112962555,0.00164992279879957,0.00083147314782908,0.00432932707625419
"406","data/Nova Scotia summary.xlsx","Nova Scotia","BS322000",FALSE,"Output",1,0.733862817262654,0.27808530588439,2.01194804436333
"407","data/Nova Scotia summary.xlsx","Nova Scotia","BS322000",FALSE,"GDP",0.23772147651472,0.353287388572905,0.163259678378192,0.75426850169354
"408","data/Nova Scotia summary.xlsx","Nova Scotia","BS322000",FALSE,"Jobs",0.00184793112962555,0.00282061985938568,0.00151172107957368,0.00618027177890618
"409","data/Nova Scotia summary.xlsx","Nova Scotia","BS322100",TRUE,"Output",1,0.503492744872721,0.136858488725589,1.64035123359831
"410","data/Nova Scotia summary.xlsx","Nova Scotia","BS322100",TRUE,"GDP",0.197313300145669,0.254746877944039,0.0887705867640904,0.540830764853799
"411","data/Nova Scotia summary.xlsx","Nova Scotia","BS322100",TRUE,"Jobs",0.00140127118888681,0.00193930959430236,0.000844122533906646,0.00418470331709582
"412","data/Nova Scotia summary.xlsx","Nova Scotia","BS322100",FALSE,"Output",1,0.866122409226012,0.28884693647323,2.15496925875226
"413","data/Nova Scotia summary.xlsx","Nova Scotia","BS322100",FALSE,"GDP",0.197313300145669,0.414344413498288,0.169538933152427,0.781196600695864
"414","data/Nova Scotia summary.xlsx","Nova Scotia","BS322100",FALSE,"Jobs",0.00140127118888681,0.00323671252472682,0.00156763971923833,0.00620562311316162
"415","data/Nova Scotia summary.xlsx","Nova Scotia","BS322200",TRUE,"Output",1,0.188164575116267,0.128750358113207,1.31691493322947
"416","data/Nova Scotia summary.xlsx","Nova Scotia","BS322200",TRUE,"GDP",0.34189950785839,0.102972605829313,0.0835311096000219,0.528403223287725
"417","data/Nova Scotia summary.xlsx","Nova Scotia","BS322200",TRUE,"Jobs",0.00299948404508652,0.000903842441797801,0.000798861229690233,0.00470218771657456
"418","data/Nova Scotia summary.xlsx","Nova Scotia","BS322200",FALSE,"Output",1,0.392878760170839,0.250340290185799,1.64321899261898
"419","data/Nova Scotia summary.xlsx","Nova Scotia","BS322200",FALSE,"GDP",0.34189950785839,0.195873686005813,0.14707086562477,0.684844028875523
"420","data/Nova Scotia summary.xlsx","Nova Scotia","BS322200",FALSE,"Jobs",0.00299948404508652,0.00174787373157612,0.00136755486573509,0.0061149124300937
"421","data/Ontario summary.xlsx","Ontario","Total Sector",TRUE,"Output",1,0.348340778219192,0.20182793924444,1.55016871746363
"422","data/Ontario summary.xlsx","Ontario","Total Sector",TRUE,"GDP",0.333832269285023,0.178959459130113,0.120308791288262,0.633100519703398
"423","data/Ontario summary.xlsx","Ontario","Total Sector",TRUE,"Jobs",0.00251992517310637,0.00151747919554798,0.00105869621749166,0.00509610058614602
"424","data/Ontario summary.xlsx","Ontario","Total Sector",FALSE,"Output",1,0.432340099028105,0.249526002352022,1.68186568063759
"425","data/Ontario summary.xlsx","Ontario","Total Sector",FALSE,"GDP",0.333832269285023,0.219232131256345,0.145061696704594,0.698125874139137
"426","data/Ontario summary.xlsx","Ontario","Total Sector",FALSE,"Jobs",0.00251992517310637,0.00179966267467551,0.00128675231986514,0.00560633861849263
"427","data/Ontario summary.xlsx","Ontario","BS113000",TRUE,"Output",1,0.360082055678489,0.19371154524874,1.55379360092723
"428","data/Ontario summary.xlsx","Ontario","BS113000",TRUE,"GDP",0.359616862077028,0.153277059253948,0.115308894812073,0.62820281614305
"429","data/Ontario summary.xlsx","Ontario","BS113000",TRUE,"Jobs",0.00291871262985603,0.00124043765456417,0.00101503871700856,0.00517418900142875
"430","data/Ontario summary.xlsx","Ontario","BS113000",FALSE,"Output",1,0.541759072074982,0.249896538900371,1.79165524409751
"431","data/Ontario summary.xlsx","Ontario","BS113000",FALSE,"GDP",0.359616862077028,0.240205724349239,0.145359135718032,0.745181527581117
"432","data/Ontario summary.xlsx","Ontario","BS113000",FALSE,"Jobs",0.00291871262985603,0.00167480024159208,0.00128787911995411,0.00588139063879925
"433","data/Ontario summary.xlsx","Ontario","BS115300",TRUE,"Output",1,0.333247745888465,0.282853748116855,1.61610149400532
"434","data/Ontario summary.xlsx","Ontario","BS115300",TRUE,"GDP",0.599793159964644,0.164262640649636,0.168609303713346,0.932665104327625
"435","data/Ontario summary.xlsx","Ontario","BS115300",TRUE,"Jobs",0.00580154092247793,0.00148629918990457,0.00148524750989361,0.0087730876222761
"436","data/Ontario summary.xlsx","Ontario","BS115300",FALSE,"Output",1,0.462087292222451,0.350398894666616,1.81248559292408
"437","data/Ontario summary.xlsx","Ontario","BS115300",FALSE,"GDP",0.599793159964644,0.224856053527058,0.203794477192761,1.02844337573004
"438","data/Ontario summary.xlsx","Ontario","BS115300",FALSE,"Jobs",0.00580154092247793,0.00187385814708516,0.00180632434497861,0.00948172122823358
"439","data/Ontario summary.xlsx","Ontario","BS321000",TRUE,"Output",1,0.340830634512782,0.213332968679415,1.5541636031922
"440","data/Ontario summary.xlsx","Ontario","BS321000",TRUE,"GDP",0.342937473424764,0.176448929604643,0.12719419897263,0.646580602002038
"441","data/Ontario summary.xlsx","Ontario","BS321000",TRUE,"Jobs",0.00310780717369214,0.00158002910320323,0.00111940024952884,0.0058072365264242
"442","data/Ontario summary.xlsx","Ontario","BS321000",FALSE,"Output",1,0.414994652091736,0.261968707044804,1.6769629088535
"443","data/Ontario summary.xlsx","Ontario","BS321000",FALSE,"GDP",0.342937473424764,0.212291390587266,0.152276972453946,0.707505597698782
"444","data/Ontario summary.xlsx","Ontario","BS321000",FALSE,"Jobs",0.00310780717369214,0.00184124262311381,0.00135089130155981,0.00629993944082032
"445","data/Ontario summary.xlsx","Ontario","BS321100",TRUE,"Output",1,0.296816153375943,0.168370537626941,1.46518669100288
"446","data/Ontario summary.xlsx","Ontario","BS321100",TRUE,"GDP",0.265094049043893,0.150678188530726,0.10035589806421,0.516128135638829
"447","data/Ontario summary.xlsx","Ontario","BS321100",TRUE,"Jobs",0.00208523269831531,0.00129019569055676,0.000883053908645055,0.00425848229751713
"448","data/Ontario summary.xlsx","Ontario","BS321100",FALSE,"Output",1,0.368843187951751,0.208663094161737,1.57750593783573
"449","data/Ontario summary.xlsx","Ontario","BS321100",FALSE,"GDP",0.265094049043893,0.18539322691425,0.121294979644523,0.571782073039942
"450","data/Ontario summary.xlsx","Ontario","BS321100",FALSE,"Jobs",0.00208523269831531,0.00153528750177544,0.00107623147073836,0.00469675040295281
"451","data/Ontario summary.xlsx","Ontario","BS321200",TRUE,"Output",1,0.310163874697485,0.192021418381048,1.50218529307853
"452","data/Ontario summary.xlsx","Ontario","BS321200",TRUE,"GDP",0.374566798037632,0.164830873904399,0.114481647814741,0.653879319756772
